TICKER,OFTIC,MEASURE,FISCALP,anndats,actual,suescore
PYX,PYX,EPS,ANN,2006-02-06,0.41,-1.43021
PYX,PYX,EPS,ANN,2007-02-15,0.51,6
PZB,PZB,EPS,ANN,2000-02-01,2.2,1.15549
PZB,PZB,EPS,ANN,2001-02-01,0.49,
PZB,PZB,EPS,ANN,2002-01-30,0.88,10.96026
PZB,PZB,EPS,ANN,2003-02-11,1.56,3.53557
PZB,BCO,EPS,ANN,2004-02-04,0.69,3.83415
PZB,BCO,EPS,ANN,2005-02-08,1.8,-0.54202
PZB,BCO,EPS,ANN,2006-02-09,1.99,-2.12134
PZB,BCO,EPS,ANN,2007-02-01,2.17,3.29986
PZB,BCO,EPS,ANN,2008-01-31,3.05,
PZB,BCO,EPS,ANN,2009-02-04,2.74,2.3685
PZB,BCO,EPS,ANN,2010-02-02,1.64,-0.75867
PZB,BCO,EPS,ANN,2011-02-03,1.71,5.38247
PZB,BCO,EPS,ANN,2012-02-02,1.66,-1.62745
PZB,BCO,EPS,ANN,2013-02-01,2.31,3.96616
PZB,BCO,EPS,ANN,2014-01-30,2.37,
PZB,BCO,EPS,ANN,2015-02-05,1.49,3.84978
PZB,BCO,EPS,ANN,2016-02-04,1.69,26.68736
PZB,BCO,EPS,ANN,2017-02-08,2.24,13.55307
PZB,BCO,EPS,ANN,2018-02-07,3.03,0.76446
PZB,BCO,EPS,ANN,2019-02-06,3.46,2.67833
PZB,BCO,EPS,ANN,2020-02-06,3.89,-0.81705
PZB,BCO,EPS,ANN,2021-02-23,3.76,54.44774
PZB,BCO,EPS,ANN,2022-02-23,4.75,4.94979
PZB,BCO,EPS,ANN,2023-02-22,5.99,1.99276
PZB,BCO,EPS,ANN,2024-02-29,7.35,
PZL1,PZL,EPS,ANN,2000-02-04,0.46,0.96229
PZL1,PZL,EPS,ANN,2001-02-15,0.39,-6.49679
PZL1,PZL,EPS,ANN,2002-02-05,0.66,-5.6003
PZNM,PZN,EPS,ANN,2008-02-11,0.82,0.34426
PZNM,PZN,EPS,ANN,2009-02-10,0.46,1.67235
PZNM,PZN,EPS,ANN,2010-02-16,0.26,-4.51846
PZNM,PZN,EPS,ANN,2011-02-08,0.33,
PZNM,PZN,EPS,ANN,2012-02-08,0.36,1.5
PZNM,PZN,EPS,ANN,2013-02-12,0.31,-2.12134
PZNM,PZN,EPS,ANN,2014-02-11,0.44,3.53557
PZNM,PZN,EPS,ANN,2015-02-10,0.51,0.70711
PZNM,PZN,EPS,ANN,2016-02-09,0.51,
PZNM,PZN,EPS,ANN,2017-02-07,0.46,
PZNM,PZN,EPS,ANN,2018-02-06,0.63,
PZNM,PZN,EPS,ANN,2019-02-05,0.77,
PZRX,PZRX,EPS,ANN,2017-03-27,-2.68,
PZYL,PUK,EPS,ANN,2000-07-24,0.873,-0.71424
PZYL,PUK,EPS,ANN,2002-10-22,,
PZYL,PUK,EPS,ANN,2003-02-15,0.73,0.0272
PZYL,PUK,EPS,ANN,2004-02-24,2.33,174.65705
PZYL,PUK,EPS,ANN,2005-03-02,,
PZYL,PUK,EPS,ANN,2006-01-25,1.15,
PZYL,PUK,EPS,ANN,2007-03-15,1.33,
PZYL,PUK,EPS,ANN,2008-03-14,1.67,
PZYL,PUK,EPS,ANN,2009-03-18,-0.59,
PZYL,PUK,EPS,ANN,2011-03-31,1.75,
PZYL,PUK,EPS,ANN,2012-03-13,1.88,
PZYL,PUK,EPS,ANN,2013-03-13,2.85,78.48961
PZYL,PUK,EPS,ANN,2014-03-11,1.65,-0.55056
PZYL,PUK,EPS,ANN,2015-03-10,2.86,-2.12131
PZYL,PUK,EPS,ANN,2016-03-09,3.03,-1.10678
PZYL,PUK,EPS,ANN,2017-03-14,2.03,
PZYL,PUK,EPS,ANN,2018-03-14,3.74,
PZYL,PUK,EPS,ANN,2019-03-14,4.07,
PZYL,PUK,EPS,ANN,2020-03-11,3.5,
PZYL,PUK,EPS,ANN,2021-03-03,3.52,
PZYL,PUK,EPS,ANN,2022-03-09,2.04,
PZYL,PUK,EPS,ANN,2023-03-15,2.02,0.6667
PZYL,PUK,EPS,ANN,2024-03-20,1.714,1.04652
PZZA,PZZA,EPS,ANN,2000-02-22,0.4075,0.52801
PZZA,PZZA,EPS,ANN,2001-02-28,0.4775,0.35356
PZZA,PZZA,EPS,ANN,2002-02-27,0.52,0.12539
PZZA,PZZA,EPS,ANN,2003-02-25,0.5775,-0.5
PZZA,PZZA,EPS,ANN,2004-02-24,0.5075,
PZZA,PZZA,EPS,ANN,2005-03-01,0.56,2.68703
PZZA,PZZA,EPS,ANN,2006-02-28,0.645,0
PZZA,PZZA,EPS,ANN,2007-02-27,0.7,-4.14621
PZZA,PZZA,EPS,ANN,2008-02-26,0.83,2.12134
PZZA,PZZA,EPS,ANN,2009-02-24,0.84,2.0929
PZZA,PZZA,EPS,ANN,2010-02-23,0.75,4.49071
PZZA,PZZA,EPS,ANN,2011-02-22,0.9,1.79286
PZZA,PZZA,EPS,ANN,2012-02-21,1.1,1.93798
PZZA,PZZA,EPS,ANN,2013-02-26,1.235,-4.7699
PZZA,PZZA,EPS,ANN,2014-02-25,1.55,1.06601
PZZA,PZZA,EPS,ANN,2015-02-24,1.75,0.76138
PZZA,PZZA,EPS,ANN,2016-02-23,2.09,3.27332
PZZA,PZZA,EPS,ANN,2017-02-21,2.55,1.50836
PZZA,PZZA,EPS,ANN,2018-02-27,2.51,-1.89084
PZZA,PZZA,EPS,ANN,2019-02-26,1.34,-0.43232
PZZA,PZZA,EPS,ANN,2020-02-26,1.17,2.68524
PZZA,PZZA,EPS,ANN,2021-02-25,1.4,-0.62945
PZZA,PZZA,EPS,ANN,2022-02-24,3.51,2.15064
PZZA,PZZA,EPS,ANN,2023-02-23,2.94,1.32515
PZZA,PZZA,EPS,ANN,2024-02-29,2.71,5.23256
PZZI,PZZI,EPS,ANN,2000-08-15,0.26,
PZZI,RAVE,EPS,ANN,2015-09-24,-0.17,
PZZI,RAVE,EPS,ANN,2016-09-23,-0.85,
PZZM,PZZ,EPS,ANN,2006-12-28,0.6,
QABSY,QABSY,EPS,ANN,2023-08-23,4.8,
QABSY,QABSY,EPS,ANN,2024-08-28,3.755,
QADA,QADA,EPS,ANN,2011-03-10,0.25,
QADA,QADA,EPS,ANN,2012-03-08,0.67,
QADA,QADA,EPS,ANN,2013-03-07,0.82,2.12132
QADA,QADA,EPS,ANN,2014-03-13,0.6,
QADA,QADA,EPS,ANN,2015-03-12,1.04,1.93276
QADA,QADA,EPS,ANN,2016-03-10,0.82,
QADA,QADA,EPS,ANN,2017-03-09,0.41,0.39562
QADA,QADA,EPS,ANN,2018-03-21,0.12,-14.84938
QADA,QADA,EPS,ANN,2019-03-20,0.96,8.13181
QADA,QADA,EPS,ANN,2020-03-18,0.44,42.14294
QADA,QADA,EPS,ANN,2021-03-24,1.22,7.12059
QADI,QADI,EPS,ANN,2000-03-09,-0.49509,
QADI,QADI,EPS,ANN,2004-03-04,0.46538,
QADI,QADI,EPS,ANN,2005-03-10,0.5545,2.02067
QADI,QADI,EPS,ANN,2006-03-01,0.61391,7.9
QADI,QADI,EPS,ANN,2007-03-15,0.35646,2.83688
QADI,QADI,EPS,ANN,2008-03-13,0.29705,4.0411
QADI,QADI,EPS,ANN,2009-03-12,0.03961,
QADI,QADI,EPS,ANN,2010-03-11,0.23764,
QADI,QADB,EPS,ANN,2014-03-13,0.58,
QADI,QADB,EPS,ANN,2015-03-12,1.04,
QADI,QADB,EPS,ANN,2016-03-10,0.69,9.81496
QADI,QADB,EPS,ANN,2017-03-09,0.34,0.78337
QADI,QADB,EPS,ANN,2018-03-21,0.12,-21.92052
QADI,QADB,EPS,ANN,2019-03-20,2.81,
QADI,QADB,EPS,ANN,2020-03-18,0.44,
QBAK,QBAK,EPS,ANN,2001-08-23,3.54,0.5773
QBAK,QBAK,EPS,ANN,2002-09-05,1.32,-12.02093
QBAK,QBAK,EPS,ANN,2003-08-21,0.3,
QBAK,QBAK,EPS,ANN,2004-08-24,-0.36,
QBAK,QBAK,EPS,ANN,2005-08-25,-0.78,2.12134
QBAK,QBAK,EPS,ANN,2006-09-13,-0.84,3.53557
QBAK,QBAK,EPS,ANN,2007-09-06,-0.72,
QBAK,QBAK,EPS,ANN,2008-09-23,-0.36,0.70711
QBAK,QBAK,EPS,ANN,2009-09-25,-1.26,
QBAK,QBAK,EPS,ANN,2010-09-23,-1.5,
QBAK,QBAK,EPS,ANN,2011-08-31,-0.36,
QBAK,QBAK,EPS,ANN,2012-08-16,-1.14,
QBIO,QBIO,EPS,ANN,2019-03-07,-0.67,
QBIO,QBIO,EPS,ANN,2020-02-28,-0.68,-0.2357
QBIO,QBIO,EPS,ANN,2021-03-01,-0.65,
QBYT,SRNE,EPS,ANN,2014-04-01,-1.46,-7.07486
QBYT,SRNE,EPS,ANN,2015-03-16,-1.3,-2
QBYT,SRNE,EPS,ANN,2016-03-15,-1.04,0.51351
QBYT,SRNE,EPS,ANN,2017-03-22,-1.37,
QBYT,SRNE,EPS,ANN,2018-03-16,0.13,
QBYT,SRNE,EPS,ANN,2019-03-15,-1.92,-1.13532
QBYT,SRNE,EPS,ANN,2020-03-03,-2.2,
QBYT,SRNE,EPS,ANN,2021-02-19,-1.3,-0.51163
QBYT,SRNE,EPS,ANN,2022-03-11,-1.45,-4.47839
QBYT,SRNEQ,EPS,ANN,2023-03-16,-1.37,-5.65681
QCBC,QCBC,EPS,ANN,2000-07-24,1.712,
QCBC,QCBC,EPS,ANN,2001-07-25,2.32,
QCBC,QCBC,EPS,ANN,2003-07-22,3.43,
QCCO,QCCO,EPS,ANN,2005-02-15,0.96,4.43911
QCCO,QCCO,EPS,ANN,2006-02-09,0.27,-0.4714
QCCO,QCCO,EPS,ANN,2007-02-08,0.45,1.48089
QCCO,QCCO,EPS,ANN,2008-02-07,0.75,-3
QCCO,QCCO,EPS,ANN,2009-02-12,0.8,
QCCO,QCCO,EPS,ANN,2010-02-04,1.17,
QCCO,QCCO,EPS,ANN,2011-02-03,0.79,
QCHI,QCRH,EPS,ANN,2010-02-02,-0.46,
QCHI,QCRH,EPS,ANN,2012-01-30,0.92,
QCHI,QCRH,EPS,ANN,2013-01-28,1.85,1.55439
QCHI,QCRH,EPS,ANN,2014-02-03,2.08,
QCHI,QCRH,EPS,ANN,2015-02-03,1.72,-6.92801
QCHI,QCRH,EPS,ANN,2016-02-02,1.59,3.06185
QCHI,QCRH,EPS,ANN,2017-02-01,2.17,0.83224
QCHI,QCRH,EPS,ANN,2018-02-01,2.82,5.69042
QCHI,QCRH,EPS,ANN,2019-01-24,2.86,-2.19633
QCHI,QCRH,EPS,ANN,2020-01-22,3.74,3.27903
QCHI,QCRH,EPS,ANN,2021-01-27,3.8,0.98978
QCHI,QCRH,EPS,ANN,2022-01-25,6.27,0.81918
QCHI,QCRH,EPS,ANN,2023-01-24,6.8,34.65347
QCHI,QCRH,EPS,ANN,2024-01-23,6.82,10.78329
QCHM,KWR,EPS,ANN,2000-02-08,1.73,
QCHM,KWR,EPS,ANN,2001-01-31,1.94,-0.26517
QCHM,KWR,EPS,ANN,2003-02-20,1.51,0.64204
QCHM,KWR,EPS,ANN,2004-02-17,1.52,-1.41423
QCHM,KWR,EPS,ANN,2005-02-17,0.91,-1.8385
QCHM,KWR,EPS,ANN,2007-02-27,1.18,
QCHM,KWR,EPS,ANN,2008-02-26,1.59,
QCHM,KWR,EPS,ANN,2009-02-25,1.43,-2.93941
QCHM,KWR,EPS,ANN,2010-03-03,1.62,2.47487
QCHM,KWR,EPS,ANN,2011-03-02,2.96,
QCHM,KWR,EPS,ANN,2012-03-07,3.23,-2.81862
QCHM,KWR,EPS,ANN,2013-03-06,3.71,43.13393
QCHM,KWR,EPS,ANN,2014-02-27,3.84,1.97972
QCHM,KWR,EPS,ANN,2015-02-26,4.26,1.44338
QCHM,KWR,EPS,ANN,2016-02-25,4.43,2.01024
QCHM,KWR,EPS,ANN,2017-02-28,4.6,2.23275
QCHM,KWR,EPS,ANN,2018-02-28,5.01,0.30697
QCHM,KWR,EPS,ANN,2019-02-28,6.04,1.022
QCHM,KWR,EPS,ANN,2020-03-02,5.83,0.66034
QCHM,KWR,EPS,ANN,2021-02-25,4.78,0.99659
QCHM,KWR,EPS,ANN,2022-02-24,6.85,-6.61026
QCHM,KWR,EPS,ANN,2023-02-23,5.87,0.71691
QCHM,KWR,EPS,ANN,2024-02-29,7.65,1.06594
QCOM,QCOM,EPS,ANN,2000-11-02,0.515,0.23009
QCOM,QCOM,EPS,ANN,2001-11-06,0.51,-2.4697
QCOM,QCOM,EPS,ANN,2002-11-07,0.49,2.5231
QCOM,QCOM,EPS,ANN,2003-11-05,0.71,-0.038
QCOM,QCOM,EPS,ANN,2004-11-03,1.095,0.13821
QCOM,QCOM,EPS,ANN,2005-11-02,1.17,0.56075
QCOM,QCOM,EPS,ANN,2006-11-02,1.64,0.62395
QCOM,QCOM,EPS,ANN,2007-11-08,2.01,1.22474
QCOM,QCOM,EPS,ANN,2008-11-06,2.25,2.1572
QCOM,QCOM,EPS,ANN,2009-11-04,1.9,6.81437
QCOM,QCOM,EPS,ANN,2010-11-03,2.46,7.06755
QCOM,QCOM,EPS,ANN,2011-11-02,3.2,0.70593
QCOM,QCOM,EPS,ANN,2012-11-07,3.71,1.238
QCOM,QCOM,EPS,ANN,2013-11-06,4.51,-1.4558
QCOM,QCOM,EPS,ANN,2014-11-05,5.27,-1.39646
QCOM,QCOM,EPS,ANN,2015-11-04,4.66,0.99928
QCOM,QCOM,EPS,ANN,2016-11-02,4.44,3.45677
QCOM,QCOM,EPS,ANN,2017-11-01,4.28,12.35518
QCOM,QCOM,EPS,ANN,2018-11-07,3.69,1.96866
QCOM,QCOM,EPS,ANN,2019-11-06,3.54,2.74911
QCOM,QCOM,EPS,ANN,2020-11-04,4.19,5.76165
QCOM,QCOM,EPS,ANN,2021-11-03,8.54,4.28748
QCOM,QCOM,EPS,ANN,2022-11-02,12.53,0.14847
QCOM,QCOM,EPS,ANN,2023-11-01,8.43,4.25822
QCOM,QCOM,EPS,ANN,2024-11-06,10.22,6.33953
QCSB,QCSB,EPS,ANN,2000-01-19,1.2375,1.92516
QCSB,NYCB,EPS,ANN,2001-01-24,1.38,3.2892
QCSB,NYCB,EPS,ANN,2002-01-23,2.26125,2.40668
QCSB,NYB,EPS,ANN,2003-01-22,3.74625,5.00385
QCSB,NYB,EPS,ANN,2004-01-26,4.905,2.78454
QCSB,NYB,EPS,ANN,2005-01-25,5.13,-0.16184
QCSB,NYB,EPS,ANN,2006-01-25,3.72,-0.09191
QCSB,NYB,EPS,ANN,2007-01-24,2.76,-0.10894
QCSB,NYB,EPS,ANN,2008-01-29,2.64,-2.06675
QCSB,NYB,EPS,ANN,2009-01-27,2.88,-0.05135
QCSB,NYB,EPS,ANN,2010-01-27,3.51,4.75324
QCSB,NYB,EPS,ANN,2011-01-26,3.63,-0.61237
QCSB,NYB,EPS,ANN,2012-01-25,3.27,-0.64612
QCSB,NYCB,EPS,ANN,2013-01-30,3.39,-2.11884
QCSB,NYCB,EPS,ANN,2014-01-29,3.24,0.66293
QCSB,NYCB,EPS,ANN,2015-01-29,3.27,1.53995
QCSB,NYCB,EPS,ANN,2016-01-27,3.33,1.61955
QCSB,NYCB,EPS,ANN,2017-01-25,3.06,-3.58448
QCSB,NYCB,EPS,ANN,2018-01-31,2.04,-0.48692
QCSB,NYCB,EPS,ANN,2019-01-30,2.37,-0.7563
QCSB,NYCB,EPS,ANN,2020-01-29,2.31,0.52378
QCSB,NYCB,EPS,ANN,2021-01-27,3.06,7.49745
QCSB,NYCB,EPS,ANN,2022-01-26,3.72,0.36833
QCSB,NYCB,EPS,ANN,2023-01-31,3.69,-0.44472
QCSB,NYCB,EPS,ANN,2024-01-31,2.4,-23.31255
QD,QD,EPS,ANN,2018-03-12,7.3,1.06127
QD,QD,EPS,ANN,2019-03-18,8.315,3.16086
QD,QD,EPS,ANN,2020-03-18,11.23,-0.29123
QD,QD,EPS,ANN,2021-03-29,1.49,
QD,QD,EPS,ANN,2022-03-18,2.36,-4.61441
QDEL,QDEL,EPS,ANN,2001-02-15,-0.21,-4.00698
QDEL,QDEL,EPS,ANN,2002-02-12,0.08,0.2357
QDEL,QDEL,EPS,ANN,2003-02-10,0.1,1
QDEL,QDEL,EPS,ANN,2004-02-11,0.25,4.47447
QDEL,QDEL,EPS,ANN,2005-02-16,0.01,
QDEL,QDEL,EPS,ANN,2006-02-15,0.3,4.24268
QDEL,QDEL,EPS,ANN,2007-02-15,0.44,1.21242
QDEL,QDEL,EPS,ANN,2008-02-21,0.41,-1.58249
QDEL,QDEL,EPS,ANN,2009-02-25,0.58,-0.69287
QDEL,QDEL,EPS,ANN,2010-02-11,1.09,3.83862
QDEL,QDEL,EPS,ANN,2011-02-24,-0.39,0.83054
QDEL,QDEL,EPS,ANN,2012-02-29,0.23,-0.37967
QDEL,QDEL,EPS,ANN,2013-02-12,0.16,0.22372
QDEL,QDEL,EPS,ANN,2014-02-11,0.21,-1.43202
QDEL,QDEL,EPS,ANN,2015-02-11,-0.21,1.31782
QDEL,QDEL,EPS,ANN,2016-02-17,-0.18,-0.76263
QDEL,QDEL,EPS,ANN,2017-02-08,-0.42,-3.31135
QDEL,QDEL,EPS,ANN,2018-02-21,0.15,0.33062
QDEL,QDEL,EPS,ANN,2019-02-13,3.04,1.60923
QDEL,QDEL,EPS,ANN,2020-02-12,2.97,2.13478
QDEL,QDEL,EPS,ANN,2021-02-18,19.92,2.6342
QDEL,QDEL,EPS,ANN,2022-02-17,17.72,1.48817
QDEL,QDEL,EPS,ANN,2023-02-15,14.91,3.05166
QDEL,QDEL,EPS,ANN,2024-02-13,4.13,-6.28303
QEDI,QEDI,EPS,ANN,2000-07-26,-0.07,
QEKG,QEKG,EPS,ANN,2000-02-25,-0.18,
QEKG,QEKG,EPS,ANN,2001-02-16,-0.15,
QEKG,QEKG,EPS,ANN,2002-01-14,-0.06,
QEKG,QMED,EPS,ANN,2003-02-10,0.04,
QEKG,QMED,EPS,ANN,2004-02-25,-0.15,-1.76138
QEKG,QMED,EPS,ANN,2005-01-27,-0.13,7
QEKG,QMED,EPS,ANN,2006-01-27,0.21,2.3094
QEKG,QMED,EPS,ANN,2007-02-09,-0.85,-4.00698
QELP,QELP,EPS,ANN,2008-03-11,-0.68,-6.7503
QEP,QEP,EPS,ANN,2011-02-23,1.23,-2.37547
QEP,QEP,EPS,ANN,2012-02-22,1.77,2.93626
QEP,QEP,EPS,ANN,2013-02-19,1.28,0.9728
QEP,QEP,EPS,ANN,2014-02-25,1.17,-3.25703
QEP,QEP,EPS,ANN,2015-02-24,1.33,-1.26292
QEP,QEP,EPS,ANN,2016-02-24,0.01,1.24449
QEP,QEP,EPS,ANN,2017-02-22,-1.05,2.64555
QEP,QEP,EPS,ANN,2018-02-28,0.77,16.4367
QEP,QEP,EPS,ANN,2019-02-20,-0.17,-2.55948
QEP,QEP,EPS,ANN,2020-02-26,0,-6.15231
QEP,QEP,EPS,ANN,2021-02-24,0,-5.20499
QEPC,QEPC,EPS,ANN,2000-04-11,0.86095,1.41423
QEPC,QEPC,EPS,ANN,2001-04-18,0.75238,
QEPC,QEPC,EPS,ANN,2004-04-22,0.94286,
QEPC,QEPC,EPS,ANN,2005-06-15,1.00952,
QEPC,QEPC,EPS,ANN,2006-06-13,-0.35238,
QEPM,QEPM,EPS,ANN,2014-02-25,1.09,14.14227
QEPM,QEPM,EPS,ANN,2015-03-10,0.95,0.57735
QES,QES,EPS,ANN,2018-03-28,-0.04,0.04528
QES,QES,EPS,ANN,2019-03-06,0.08,1.29581
QES,QES,EPS,ANN,2020-03-04,-0.77,0.69482
QFAB,QFAB,EPS,ANN,2000-02-15,0.13,-1.41423
QFAB,QFAB,EPS,ANN,2001-02-12,0.68,2.40044
QFAB,QFAB,EPS,ANN,2002-02-11,0.62,1.24875
QFAB,QFAB,EPS,ANN,2003-02-18,0.69,-0.29311
QFAB,QFAB,EPS,ANN,2004-02-19,0.43,2.12134
QFAB,QFAB,EPS,ANN,2005-02-22,-0.13,
QFAB,QFAB,EPS,ANN,2006-02-14,-0.75,
QFIN,QFIN,EPS,ANN,2020-03-27,23.17,7.22831
QFIN,QFIN,EPS,ANN,2021-03-15,24.77,1.82522
QFIN,QFIN,EPS,ANN,2022-03-10,37.56,-0.83578
QFIN,QFIN,EPS,ANN,2023-03-09,26.23,-0.17871
QFIN,QFIN,EPS,ANN,2024-03-12,27.22,-0.26975
QGEN,QGEN,EPS,ANN,2000-05-08,0.1365,0.43644
QGEN,QGEN,EPS,ANN,2001-02-20,0.20127,0.57635
QGEN,QGEN,EPS,ANN,2002-02-19,0.26764,0.76377
QGEN,QGEN,EPS,ANN,2003-02-18,0.24623,0.20371
QGEN,QGENF,EPS,ANN,2004-02-18,0.34259,0.61568
QGEN,QGENF,EPS,ANN,2005-02-14,0.41753,1.46673
QGEN,QGEN,EPS,ANN,2006-02-13,0.49247,0.99146
QGEN,QGEN,EPS,ANN,2007-02-12,0.59952,3.1401
QGEN,QGEN,EPS,ANN,2008-02-11,0.65305,0.32901
QGEN,QGEN,EPS,ANN,2009-02-09,0.83505,-0.01654
QGEN,QGEN,EPS,ANN,2010-02-08,0.96352,0.81011
QGEN,QGEN,EPS,ANN,2011-01-31,0.94211,-0.27686
QGEN,QGEN,EPS,ANN,2012-01-31,0.98493,0.24651
QGEN,QGEN,EPS,ANN,2013-01-29,1.07058,0.514
QGEN,QGEN,EPS,ANN,2014-01-29,1.09199,-0.17269
QGEN,QGEN,EPS,ANN,2015-01-29,1.07058,-0.92914
QGEN,QGEN,EPS,ANN,2016-02-02,1.12411,-1.32324
QGEN,QGEN,EPS,ANN,2017-02-01,1.14433,0.52949
QGEN,QGEN,EPS,ANN,2018-01-31,1.30928,0.45908
QGEN,QGEN,EPS,ANN,2019-02-04,1.38144,0.35521
QGEN,QGEN,EPS,ANN,2020-02-04,1.47423,2.11208
QGEN,QGEN,EPS,ANN,2021-02-10,2.2165,1.03536
QGEN,QGEN,EPS,ANN,2022-02-08,2.73196,1.78572
QGEN,QGEN,EPS,ANN,2023-02-07,2.45361,1.8375
QGEN,QGEN,EPS,ANN,2024-02-06,2.07,-1.92193
QGLY,QGLY,EPS,ANN,2000-02-18,-0.37,
QGLY,QGLY,EPS,ANN,2001-02-20,-0.5,
QGLY,QGLY,EPS,ANN,2002-02-19,0.02,
QGLY,QGLY,EPS,ANN,2005-02-24,0.01,
QGLY,QGLY,EPS,ANN,2010-03-25,-0.3,
QGLY,PRPH,EPS,ANN,2021-03-31,-0.35,-11.07811
QGLY,PRPH,EPS,ANN,2022-03-30,0.56,1.76258
QGLY,PRPH,EPS,ANN,2023-03-28,1.02,
QGLY,PRPH,EPS,ANN,2024-03-15,-0.98,-17.67784
QH,QH,EPS,ANN,2021-04-30,17.7,
QH,QH,EPS,ANN,2022-09-10,-27.8,
QHC,QHC,EPS,ANN,2017-03-29,-1.5,0.43274
QHC,QHC,EPS,ANN,2018-03-15,-1.3,33.94145
QHC,QHC,EPS,ANN,2019-03-12,-1.64,
QHGI,QHGI,EPS,ANN,2000-08-17,0.78,-1.54145
QI,QI,EPS,ANN,2006-11-14,0.3,2.32759
QI,QI,EPS,ANN,2007-11-08,-0.97,-8.48626
QIHU,QIHU,EPS,ANN,2012-02-22,0.55,2.59497
QIHU,QIHU,EPS,ANN,2013-03-05,0.8,0.7247
QIHU,QIHU,EPS,ANN,2014-03-06,1.74,8.57143
QIHU,QIHU,EPS,ANN,2015-03-09,2.43,0.09804
QIHU,QIHU,EPS,ANN,2016-04-28,,
QIPT,QIPT,EPS,ANN,2022-01-27,-0.2,0.08105
QIPT,QIPT,EPS,ANN,2022-12-21,0.15,1.12228
QIPT,QIPT,EPS,ANN,2023-12-18,-0.07,-1.13228
QIWI,QIWI,EPS,ANN,2014-03-12,1.27,0.61004
QIWI,QIWI,EPS,ANN,2015-03-12,64.53,-0.72757
QIWI,QIWI,EPS,ANN,2016-03-15,71.46,0.37109
QIWI,QIWI,EPS,ANN,2017-03-22,77.73,1.01036
QIWI,QIWI,EPS,ANN,2018-03-28,66.29,-0.0633
QIWI,QIWI,EPS,ANN,2019-03-28,67.03,-0.2643
QIWI,QIWI,EPS,ANN,2020-03-24,107.27,0.3482
QIWI,QIWI,EPS,ANN,2021-03-30,165.09,0.6875
QIWI,QIWI,EPS,ANN,2022-04-29,153.62,1.51952
QIWI,QIWI,EPS,ANN,2023-03-29,223.51,
QIWI,QIWI,EPS,ANN,2024-04-22,243.44,
QK,QK,EPS,ANN,2020-01-06,-31200,
QK,QK,EPS,ANN,2021-02-16,-20400,
QKKA,QKKA,EPS,ANN,2000-01-20,-66.5,1.64594
QKKA,QKKA,EPS,ANN,2001-02-08,-77.5,-0.78751
QL,QUIK,EPS,ANN,2000-01-26,1.96,2.3092
QL,QUIK,EPS,ANN,2001-01-24,6.3,-10.96871
QL,QUIK,EPS,ANN,2002-01-23,-9.94,-3.03163
QL,QUIK,EPS,ANN,2003-01-29,-7.56,3.0551
QL,QUIK,EPS,ANN,2004-01-28,-2.8,
QL,QUIK,EPS,ANN,2005-02-02,-2.24,
QL,QUIK,EPS,ANN,2006-02-01,1.82,
QL,QUIK,EPS,ANN,2007-01-31,-3.78,-1.09111
QL,QUIK,EPS,ANN,2008-01-30,-4.48,
QL,QUIK,EPS,ANN,2009-02-03,-1.4,
QL,QUIK,EPS,ANN,2010-02-09,-3.22,
QL,QUIK,EPS,ANN,2011-02-08,0.42,
QL,QUIK,EPS,ANN,2012-02-07,-2.94,-0.57855
QL,QUIK,EPS,ANN,2014-02-05,-3.64,-0.70711
QL,QUIK,EPS,ANN,2015-02-04,-2.66,
QL,QUIK,EPS,ANN,2016-02-10,-3.92,
QL,QUIK,EPS,ANN,2017-02-15,-3.64,1.1546
QL,QUIK,EPS,ANN,2018-02-14,-2.38,-0.5773
QL,QUIK,EPS,ANN,2019-02-13,-1.96,
QL,QUIK,EPS,ANN,2021-02-17,-0.88,0.51847
QL,QUIK,EPS,ANN,2022-02-16,-0.35,6.35031
QL,QUIK,EPS,ANN,2023-02-27,-0.18,0.28867
QL,QUIK,EPS,ANN,2024-02-27,0.17,3.03635
QLGC,QLGC,EPS,ANN,2000-05-10,0.3825,3.33828
QLGC,QLGC,EPS,ANN,2001-05-15,0.515,1.41423
QLGC,QLGC,EPS,ANN,2002-05-07,0.42,2.40687
QLGC,QLGC,EPS,ANN,2003-04-29,0.585,1.86948
QLGC,QLGC,EPS,ANN,2004-04-28,0.74,0.61667
QLGC,QLGC,EPS,ANN,2005-05-04,0.87,3.44679
QLGC,QLGC,EPS,ANN,2006-05-03,0.72,0.86685
QLGC,QLGC,EPS,ANN,2007-05-03,0.95,-1.54919
QLGC,QLGC,EPS,ANN,2008-05-01,0.99,4.19379
QLGC,QLGC,EPS,ANN,2009-04-30,1.2,-0.28865
QLGC,QLGC,EPS,ANN,2010-04-29,1,1.77584
QLGC,QLGC,EPS,ANN,2011-05-05,1.54,3.58649
QLGC,QLGC,EPS,ANN,2012-05-03,1.39,-2.10359
QLGC,QLGC,EPS,ANN,2013-05-02,0.81,2.51889
QLGC,QLGC,EPS,ANN,2014-05-01,0.94,1.54324
QLGC,QLGC,EPS,ANN,2015-04-30,1.1,2.24685
QLGC,QLGC,EPS,ANN,2016-05-05,0.98,1.21467
QLIK,QLIK,EPS,ANN,2011-03-01,0.21,-0.37795
QLIK,QLIK,EPS,ANN,2012-02-16,0.27,-1.57482
QLIK,QLIK,EPS,ANN,2013-02-14,0.26,2.02299
QLIK,QLIK,EPS,ANN,2014-02-20,0.26,0.3521
